File,Line,Index,Context
wiki/List_of_molecular_graphics_systems.html,642,1230,.jtitle=Trends+in+Biochemical+Sciences&amp;rft.pages=300-2&amp;rft_
wiki/List_of_molecular_graphics_systems.html,659,258,"ll"". <i>Trends in Biochemical Sciences</i>. <b>20</b> (9): 374–376."
wiki/List_of_molecular_graphics_systems.html,659,1131,.jtitle=Trends+in+Biochemical+Sciences&amp;rft.pages=374-376&amp;rf
wiki/List_of_molecular_graphics_systems.html,660,257,"ts"". <i>Trends in Biochemical Sciences</i>. <b>25</b> (9): 453–5. <"
wiki/List_of_molecular_graphics_systems.html,660,1118,.jtitle=Trends+in+Biochemical+Sciences&amp;rft.pages=453-5&amp;rft_
wiki/List_of_molecular_graphics_systems.html,664,241,"s.pl/Chemistry_Materials_Life_Science/products/scigress"">""Scigress"""
wiki/List_of_molecular_graphics_systems.html,664,567,pl%2FChemistry_Materials_Life_Science%2Fproducts%2Fscigress&amp;rft
wiki/Camp_Liberty_killings.html,120,38,"n an exclusive interview with science journalist Mike Martin,<sup i"
wiki/Wilbraham_26_Monson_Academy.html,148,273,"anced Placement Environmental Science, Advanced Placement European "
wiki/Glinka_(crater).html,72,686,"vity"". <i>Earth and Planetary Science Letters</i>. <b>285</b> (3-4)"
wiki/Glinka_(crater).html,72,1776,ft.jtitle=Earth+and+Planetary+Science+Letters&amp;rft.pages=243-250
wiki/Checkerspot_(magazine).html,6,763,""",""Lifestyle magazine stubs"",""Science and technology magazine stubs"
wiki/Checkerspot_(magazine).html,79,12,<td><i>This science and technology magazine–relat
wiki/Checkerspot_(magazine).html,124,1734,"i><a href=""/wiki/Category:Science_and_technology_magazine_stubs"" ti"
wiki/Checkerspot_(magazine).html,124,1789,"ne_stubs"" title=""Category:Science and technology magazine stubs"">Sc"
wiki/Checkerspot_(magazine).html,124,1828,"echnology magazine stubs"">Science and technology magazine stubs</a>"
wiki/Joint_Social_Welfare_Institute.html,72,41,"=""/wiki/Costa_Rican_Center_of_Science_and_Culture"" title=""Costa Ric"
wiki/Joint_Social_Welfare_Institute.html,72,91," title=""Costa Rican Center of Science and Culture"">Costa Rican Cent"
wiki/Joint_Social_Welfare_Institute.html,72,134,"ulture"">Costa Rican Center of Science and Culture</a></li>"
wiki/GbiriNiragu_language.html,167,483, Max Planck Institute for the Science of Human History.</cite><span
wiki/GbiriNiragu_language.html,167,847,=Max+Planck+Institute+for+the+Science+of+Human+History&amp;rft_val_
wiki/Coup_d27C3A9tat.html,506,510,>British Journal of Political Science</i>. <b>44</b> (04): 799–825.
wiki/Coup_d27C3A9tat.html,506,1426,=British+Journal+of+Political+Science&amp;rft.pages=799-825&amp;rft
wiki/Coup_d27C3A9tat.html,509,386,Conflict Management and Peace Science</i>: 0738894215570431. <a hre
wiki/Coup_d27C3A9tat.html,509,1302,Conflict+Management+and+Peace+Science&amp;rft.pages=073889421557043
wiki/Coup_d27C3A9tat.html,539,330,"ternal text"" href=""http://www.sciencedirect.com/science/article/pii"
wiki/Coup_d27C3A9tat.html,539,348,"""http://www.sciencedirect.com/science/article/pii/S0305750X15002788"
wiki/Coup_d27C3A9tat.html,539,952,e&amp;rft_id=http%3A%2F%2Fwww.sciencedirect.com%2Fscience%2Farticle
wiki/Coup_d27C3A9tat.html,539,972,%2F%2Fwww.sciencedirect.com%2Fscience%2Farticle%2Fpii%2FS0305750X15
wiki/Johann_Christoph_Hoffbauer.html,57,203,nalysis for the philosophical sciences.</li>
wiki/Henry_Horace_Williams.html,51,596,"chair of the Mental and Moral Sciences Department, which is today b"
wiki/Campus_of_Texas_A26M_University.html,94,66,"><a href=""#Texas_A.26M_Health_Science_Center""><span class=""tocnumbe"
wiki/Campus_of_Texas_A26M_University.html,94,160,"toctext"">Texas A&amp;M Health Science Center</span></a></li>"
wiki/Campus_of_Texas_A26M_University.html,162,78,"href=""/wiki/File:TAMU_ID_Life_Sciences.JPG"" class=""image""><img alt="
wiki/Campus_of_Texas_A26M_University.html,162,188,mmons/thumb/a/a1/TAMU_ID_Life_Sciences.JPG/220px-TAMU_ID_Life_Scien
wiki/Campus_of_Texas_A26M_University.html,162,220,"iences.JPG/220px-TAMU_ID_Life_Sciences.JPG"" width=""220"" height=""146"
wiki/Campus_of_Texas_A26M_University.html,162,351,mmons/thumb/a/a1/TAMU_ID_Life_Sciences.JPG/330px-TAMU_ID_Life_Scien
wiki/Campus_of_Texas_A26M_University.html,162,383,"iences.JPG/330px-TAMU_ID_Life_Sciences.JPG 1.5x, //upload.wikimedia"
wiki/Campus_of_Texas_A26M_University.html,162,467,mmons/thumb/a/a1/TAMU_ID_Life_Sciences.JPG/440px-TAMU_ID_Life_Scien
wiki/Campus_of_Texas_A26M_University.html,162,499,"iences.JPG/440px-TAMU_ID_Life_Sciences.JPG 2x"" data-file-width=""300"
wiki/Campus_of_Texas_A26M_University.html,164,54,"href=""/wiki/File:TAMU_ID_Life_Sciences.JPG"" class=""internal"" title="
wiki/Campus_of_Texas_A26M_University.html,165,23,Interdisciplinary Life Sciences building</div>
wiki/Campus_of_Texas_A26M_University.html,169,242,"inary</a> <a href=""/wiki/Life_Sciences"" class=""mw-redirect"" title="""
wiki/Campus_of_Texas_A26M_University.html,169,284,"ass=""mw-redirect"" title=""Life Sciences"">Life Sciences</a> building,"
wiki/Campus_of_Texas_A26M_University.html,169,299,"t"" title=""Life Sciences"">Life Sciences</a> building, is the largest"
wiki/Campus_of_Texas_A26M_University.html,169,1188," campus, Texas A&amp;M Health Science Center is constructing a new "
wiki/Campus_of_Texas_A26M_University.html,173,437,"""/wiki/Texas_A%26M_College_of_Science"" title=""Texas A&amp;M College"
wiki/Campus_of_Texas_A26M_University.html,173,478,"tle=""Texas A&amp;M College of Science"">College of Sciences</a> and "
wiki/Campus_of_Texas_A26M_University.html,173,498,"ollege of Science"">College of Sciences</a> and all of the facilitie"
wiki/Campus_of_Texas_A26M_University.html,173,924,"iki/Texas_A%26M_College_of_Geosciences"" title=""Texas A&amp;M Colleg"
wiki/Campus_of_Texas_A26M_University.html,173,969,"=""Texas A&amp;M College of Geosciences"">College of Geosciences</a>,"
wiki/Campus_of_Texas_A26M_University.html,173,993,"of Geosciences"">College of Geosciences</a>, the <a href=""/wiki/Texa"
wiki/Campus_of_Texas_A26M_University.html,186,110,"inary_Medicine_%26_Biomedical_Sciences"" title=""Texas A&amp;M Colleg"
wiki/Campus_of_Texas_A26M_University.html,186,189,"ary Medicine &amp; Biomedical Sciences"">College of Veterinary Medic"
wiki/Campus_of_Texas_A26M_University.html,186,276,"ref=""/wiki/Texas_A%26M_Health_Science_Center"" title=""Texas A&amp;M "
wiki/Campus_of_Texas_A26M_University.html,186,320,""" title=""Texas A&amp;M Health Science Center"">Health Science Center"
wiki/Campus_of_Texas_A26M_University.html,186,343,"Health Science Center"">Health Science Center</a>, a component of th"
wiki/Campus_of_Texas_A26M_University.html,186,565," facilities of the College of Sciences, the new facilities of the <"
wiki/Campus_of_Texas_A26M_University.html,186,660,"llege_of_Agriculture_and_Life_Sciences"" title=""Texas A&amp;M Colleg"
wiki/Campus_of_Texas_A26M_University.html,186,723,"llege of Agriculture and Life Sciences"">College of Agriculture and "
wiki/Campus_of_Texas_A26M_University.html,186,765,"llege of Agriculture and Life Sciences</a> (relocated in 2011), all"
wiki/Campus_of_Texas_A26M_University.html,186,1181,"ining facilities, the Medical Sciences Library and the West Campus "
wiki/Campus_of_Texas_A26M_University.html,256,179,"nts of geography, atmospheric sciences, and oceanography, it mainta"
wiki/Campus_of_Texas_A26M_University.html,314,107,"ref=""/wiki/Texas_A%26M_Health_Science_Center"" title=""Texas A&amp;M "
wiki/Campus_of_Texas_A26M_University.html,314,151,""" title=""Texas A&amp;M Health Science Center"">Texas A&amp;M Health "
wiki/Campus_of_Texas_A26M_University.html,314,188," Center"">Texas A&amp;M Health Science Center</a>, and the acquisiti"
wiki/Campus_of_Texas_A26M_University.html,315,53,"dline"" id=""Texas_A.26M_Health_Science_Center"">Texas A&amp;M Health "
wiki/Campus_of_Texas_A26M_University.html,315,90,"_Center"">Texas A&amp;M Health Science Center</span><span class=""mw-"
wiki/Campus_of_Texas_A26M_University.html,315,320,"section: Texas A&amp;M Health Science Center"">edit</a><span class="""
wiki/Campus_of_Texas_A26M_University.html,316,81,"ref=""/wiki/Texas_A%26M_Health_Science_Center"" title=""Texas A&amp;M "
wiki/Campus_of_Texas_A26M_University.html,316,125,""" title=""Texas A&amp;M Health Science Center"">Texas A&amp;M Health "
wiki/Campus_of_Texas_A26M_University.html,316,162," Center"">Texas A&amp;M Health Science Center</a></div>"
wiki/Campus_of_Texas_A26M_University.html,317,28,<p>The Texas A&amp;M Health Science center was merged with Texas 
wiki/Campus_of_Texas_A26M_University.html,317,116,"013. The Texas A&amp;M Health Science Center offers programs on a """
wiki/Campus_of_Texas_A26M_University.html,320,42,"ref=""/wiki/Texas_A%26M_Health_Science_Center_College_of_Medicine"" t"
wiki/Campus_of_Texas_A26M_University.html,320,106,""" title=""Texas A&amp;M Health Science Center College of Medicine"">C"
wiki/Campus_of_Texas_A26M_University.html,321,42,"ref=""/wiki/Texas_A%26M_Health_Science_Center_Graduate_School_of_Bio"
wiki/Campus_of_Texas_A26M_University.html,321,87,"Graduate_School_of_Biomedical_Sciences"" title=""Texas A&amp;M Health"
wiki/Campus_of_Texas_A26M_University.html,321,125,""" title=""Texas A&amp;M Health Science Center Graduate School of Bio"
wiki/Campus_of_Texas_A26M_University.html,321,170,"Graduate School of Biomedical Sciences"">Graduate School of Biomedic"
wiki/Campus_of_Texas_A26M_University.html,321,210,Graduate School of Biomedical Sciences</a> campuses at College Stat
wiki/Campus_of_Texas_A26M_University.html,322,42,"ref=""/wiki/Texas_A%26M_Health_Science_Center_School_of_Rural_Public"
wiki/Campus_of_Texas_A26M_University.html,322,136,""" title=""Texas A&amp;M Health Science Center School of Rural Public"
wiki/Campus_of_Texas_A26M_University.html,323,42,"ref=""/wiki/Texas_A%26M_Health_Science_Center_Irma_Lerma_Rangel_Coll"
wiki/Campus_of_Texas_A26M_University.html,323,144,""" title=""Texas A&amp;M Health Science Center Irma Lerma Rangel Coll"
wiki/Campus_of_Texas_A26M_University.html,324,42,"ref=""/wiki/Texas_A%26M_Health_Science_Center_College_of_Nursing"" ti"
wiki/Campus_of_Texas_A26M_University.html,324,105,""" title=""Texas A&amp;M Health Science Center College of Nursing"">Co"
wiki/Campus_of_Texas_A26M_University.html,326,63,"a href=""/wiki/Institute_of_Biosciences_and_Technology"" title=""Insti"
wiki/Campus_of_Texas_A26M_University.html,326,111,"ology"" title=""Institute of Biosciences and Technology"">Institute of"
wiki/Campus_of_Texas_A26M_University.html,326,152,"d Technology"">Institute of Biosciences and Technology</a> at Housto"
wiki/Campus_of_Texas_A26M_University.html,359,341,"id=377"">""Texas A&amp;M Health Science Center, City of Bryan raise f"
wiki/Campus_of_Texas_A26M_University.html,359,834,rft.btitle=Texas+A%26M+Health+Science+Center%2C+City+of+Bryan+raise
wiki/Campus_of_Texas_A26M_University.html,360,336,mhsc.edu:80/2010/07/22/health-science-center-dedicates-bryan-campus
wiki/Campus_of_Texas_A26M_University.html,360,437,</a>. <i>Texas A&amp;M Health Science center</i>. Archived from <a 
wiki/Campus_of_Texas_A26M_University.html,360,558,.tamhsc.edu/2010/07/22/health-science-center-dedicates-bryan-campus
wiki/Campus_of_Texas_A26M_University.html,360,1050,edu%2F2010%2F07%2F22%2Fhealth-science-center-dedicates-bryan-campus
wiki/Campus_of_Texas_A26M_University.html,360,1125,rft.jtitle=Texas+A%26M+Health+Science+center&amp;rft_val_fmt=info%3
wiki/Campus_of_Texas_A26M_University.html,406,251,/web/20070310193126/http://geosciences.tamu.edu/dean/facilities.htm
wiki/Campus_of_Texas_A26M_University.html,406,306,"cilities.html"">""College of Geosciences – Facilities""</a>. Texas A&a"
wiki/Campus_of_Texas_A26M_University.html,406,373,"mp;M University College of Geosciences. Archived from <a rel=""nofol"
wiki/Campus_of_Texas_A26M_University.html,406,453,"xternal text"" href=""http://geosciences.tamu.edu/dean/facilities.htm"
wiki/Campus_of_Texas_A26M_University.html,406,673,&amp;rft.btitle=College+of+Geosciences+%93+Facilities&amp;rft.genre
wiki/Campus_of_Texas_A26M_University.html,406,746,wn&amp;rft_id=http%3A%2F%2Fgeosciences.tamu.edu%2Fdean%2Ffacilities
wiki/Campus_of_Texas_A26M_University.html,406,838,%26M+University+College+of+Geosciences&amp;rft_val_fmt=info%3Aofi%2
wiki/Campus_of_Texas_A26M_University.html,500,63,"llege_of_Agriculture_and_Life_Sciences"" title=""Texas A&amp;M Colleg"
wiki/Campus_of_Texas_A26M_University.html,500,126,"llege of Agriculture and Life Sciences"">Agriculture and Life Scienc"
wiki/Campus_of_Texas_A26M_University.html,500,157,"ciences"">Agriculture and Life Sciences</a></li>"
wiki/Campus_of_Texas_A26M_University.html,505,45,"iki/Texas_A%26M_College_of_Geosciences"" title=""Texas A&amp;M Colleg"
wiki/Campus_of_Texas_A26M_University.html,505,90,"=""Texas A&amp;M College of Geosciences"">Geosciences</a></li>"
wiki/Campus_of_Texas_A26M_University.html,505,103,";M College of Geosciences"">Geosciences</a></li>"
wiki/Campus_of_Texas_A26M_University.html,509,42,"""/wiki/Texas_A%26M_College_of_Science"" title=""Texas A&amp;M College"
wiki/Campus_of_Texas_A26M_University.html,509,83,"tle=""Texas A&amp;M College of Science"">Science</a></li>"
wiki/Campus_of_Texas_A26M_University.html,509,92,"s A&amp;M College of Science"">Science</a></li>"
wiki/Campus_of_Texas_A26M_University.html,510,77,"inary_Medicine_%26_Biomedical_Sciences"" title=""Texas A&amp;M Colleg"
wiki/Campus_of_Texas_A26M_University.html,510,156,"ary Medicine &amp; Biomedical Sciences"">Veterinary Medicine &amp; B"
wiki/Campus_of_Texas_A26M_University.html,510,203,ary Medicine &amp; Biomedical Sciences</a></li>
wiki/Campus_of_Texas_A26M_University.html,519,117,"ref=""/wiki/Texas_A%26M_Health_Science_Center"" title=""Texas A&amp;M "
wiki/Campus_of_Texas_A26M_University.html,519,161,""" title=""Texas A&amp;M Health Science Center""><span style=""color:wh"
wiki/Campus_of_Texas_A26M_University.html,519,210,"an style=""color:white"">Health Science Center</span></a>:</th>"
wiki/Campus_of_Texas_A26M_University.html,524,38,"ref=""/wiki/Texas_A%26M_Health_Science_Center_College_of_Medicine"" t"
wiki/Campus_of_Texas_A26M_University.html,524,102,""" title=""Texas A&amp;M Health Science Center College of Medicine"">C"
wiki/Campus_of_Texas_A26M_University.html,525,38,"ref=""/wiki/Texas_A%26M_Health_Science_Center_Graduate_School_of_Bio"
wiki/Campus_of_Texas_A26M_University.html,525,83,"Graduate_School_of_Biomedical_Sciences"" title=""Texas A&amp;M Health"
wiki/Campus_of_Texas_A26M_University.html,525,121,""" title=""Texas A&amp;M Health Science Center Graduate School of Bio"
wiki/Campus_of_Texas_A26M_University.html,525,166,"Graduate School of Biomedical Sciences"">Graduate School of Biomedic"
wiki/Campus_of_Texas_A26M_University.html,525,206,Graduate School of Biomedical Sciences</a></li>
wiki/Campus_of_Texas_A26M_University.html,526,38,"ref=""/wiki/Texas_A%26M_Health_Science_Center_School_of_Rural_Public"
wiki/Campus_of_Texas_A26M_University.html,526,132,""" title=""Texas A&amp;M Health Science Center School of Rural Public"
wiki/Campus_of_Texas_A26M_University.html,528,38,"ref=""/wiki/Texas_A%26M_Health_Science_Center_College_of_Nursing"" ti"
wiki/Campus_of_Texas_A26M_University.html,528,101,""" title=""Texas A&amp;M Health Science Center College of Nursing"">Co"
wiki/Campus_of_Texas_A26M_University.html,529,35,"a href=""/wiki/Institute_of_Biosciences_and_Technology"" title=""Insti"
wiki/Campus_of_Texas_A26M_University.html,529,83,"ology"" title=""Institute of Biosciences and Technology"">Institute of"
wiki/Campus_of_Texas_A26M_University.html,529,124,"d Technology"">Institute of Biosciences and Technology</a></li>"
wiki/Piracy_on_Falcon_Lake.html,167,708,"ooting""</a>, <i>The Christian Science Monitor</i></cite><span title"
wiki/Piracy_on_Falcon_Lake.html,167,1088,&amp;rft.jtitle=The+Christian+Science+Monitor&amp;rft_val_fmt=info%
wiki/Piracy_on_Falcon_Lake.html,172,500,"cans'?""</a>, <i>The Christian Science Monitor</i>, Oct 13, 2010</ci"
wiki/Piracy_on_Falcon_Lake.html,172,938,&amp;rft.jtitle=The+Christian+Science+Monitor&amp;rft_val_fmt=info%
wiki/Smilax_laurifolia.html,128,877,"untain Research Station, Fire Sciences Laboratory.</span></li>"
wiki/Russian_Party_in_Estonia.html,191,40,"f=""/wiki/Outline_of_political_science#Politics_by_region"" title=""Ou"
wiki/Russian_Party_in_Estonia.html,191,96,""" title=""Outline of political science"">Other countries</a></li>"
wiki/Gardenbased_learning.html,85,306,""" title=""Scientific literacy"">science literacy</a> and <a href=""/wi"
wiki/Gardenbased_learning.html,102,109,cored significantly higher on science achievement tests compared to
wiki/Gardenbased_learning.html,102,333,sroom activities help improve science achievement test scores. The 
wiki/Gardenbased_learning.html,129,55,"mic training, particularly in science and math – real world hands o"
wiki/Gardenbased_learning.html,137,25,<li>To teach the art and science of cooking with fresh product
wiki/Gardenbased_learning.html,175,138,"ural resource management, and science</li>"
wiki/Gardenbased_learning.html,185,42,or Ecoliteracy &amp; Life Lab Science Program. <i>Getting Started: 
wiki/Gardenbased_learning.html,185,187,"ublication, write to Life Lab Science Program or Center for Ecolite"
wiki/Gardenbased_learning.html,195,424,sed Approach to Teaching Life Science Produces Shifts in Students' 
wiki/Gardenbased_learning.html,195,539, Journal of Environmental and Science Education. 10(1): 51–66.</spa
wiki/Clinton_Engineer_Works.html,643,673,"href=""/wiki/Portal:History_of_Science"" class=""mw-redirect"" title=""P"
wiki/Clinton_Engineer_Works.html,643,727,"ect"" title=""Portal:History of Science"">History of Science portal</a"
wiki/Clinton_Engineer_Works.html,643,747,"istory of Science"">History of Science portal</a></span></li>"
wiki/List_of_Carboniferous_tetrapods.html,603,160,"tology</i>, 3rd ed. Blackwell Science Ltd</li>"
wiki/Young_Finnish_Party.html,269,40,"f=""/wiki/Outline_of_political_science#Politics_by_region"" title=""Ou"
wiki/Young_Finnish_Party.html,269,96,""" title=""Outline of political science"">Other countries</a></li>"
wiki/Venezuelan_referendum_1957.html,169,40,"f=""/wiki/Outline_of_political_science#Politics_by_region"" title=""Ou"
wiki/Venezuelan_referendum_1957.html,169,96,""" title=""Outline of political science"">Other countries</a></li>"
wiki/C389cole_des_Mines_de_Douai.html,118,38,"anical engineering, materials science, computer-aided design</li>"
wiki/C389cole_des_Mines_de_Douai.html,322,43,"=""/wiki/Institut_national_des_sciences_et_techniques_nucl%C3%A9aire"
wiki/C389cole_des_Mines_de_Douai.html,322,112," title=""Institut national des sciences et techniques nucléaires"">In"
wiki/C389cole_des_Mines_de_Douai.html,322,169,"éaires"">Institut national des sciences et techniques nucléaires (IN"
wiki/C389cole_des_Mines_de_Douai.html,329,131,"d'études politiques de Paris"">Sciences Po Paris</a></li>"
wiki/C389cole_des_Mines_de_Douai.html,330,131,"d'études politiques de Lille"">Sciences Po Lille</a></li>"
wiki/C389cole_des_Mines_de_Douai.html,357,991,"=""/wiki/Nanjing_University_of_Science_and_Technology"" title=""Nanjin"
wiki/C389cole_des_Mines_de_Douai.html,357,1044," title=""Nanjing University of Science and Technology"">Nanjing Unive"
wiki/C389cole_des_Mines_de_Douai.html,357,1090,"nology"">Nanjing University of Science and Technology</a>, <a href="""
wiki/C389cole_des_Mines_de_Douai.html,514,50,C3%89cole_Sup%C3%A9rieure_des_Sciences_et_Technologies_de_l%27Ing%C
wiki/C389cole_des_Mines_de_Douai.html,514,155,""" title=""École Supérieure des Sciences et Technologies de l'Ingénie"
wiki/C389cole_des_Mines_de_Douai.html,547,41,"=""/wiki/Institut_national_des_sciences_appliqu%C3%A9es"" title=""Inst"
wiki/C389cole_des_Mines_de_Douai.html,547,96," title=""Institut national des sciences appliquées"">INSA</a>"
wiki/C389cole_des_Mines_de_Douai.html,549,41,"=""/wiki/Institut_national_des_sciences_appliqu%C3%A9es_de_Lyon"" tit"
wiki/C389cole_des_Mines_de_Douai.html,549,104," title=""Institut national des sciences appliquées de Lyon"">Lyon</a>"
wiki/C389cole_des_Mines_de_Douai.html,550,41,"=""/wiki/Institut_national_des_sciences_appliqu%C3%A9es_de_Rennes"" t"
wiki/C389cole_des_Mines_de_Douai.html,550,106," title=""Institut national des sciences appliquées de Rennes"">Rennes"
wiki/C389cole_des_Mines_de_Douai.html,551,41,"=""/wiki/Institut_national_des_sciences_appliqu%C3%A9es_de_Rouen"" ti"
wiki/C389cole_des_Mines_de_Douai.html,551,105," title=""Institut national des sciences appliquées de Rouen"">Rouen</"
wiki/C389cole_des_Mines_de_Douai.html,552,41,"=""/wiki/Institut_national_des_sciences_appliqu%C3%A9es_de_Strasbour"
wiki/C389cole_des_Mines_de_Douai.html,552,130," title=""Institut national des sciences appliquées de Strasbourg"">St"
wiki/C389cole_des_Mines_de_Douai.html,553,41,"=""/wiki/Institut_national_des_sciences_appliqu%C3%A9es_de_Toulouse"""
wiki/C389cole_des_Mines_de_Douai.html,553,108," title=""Institut national des sciences appliquées de Toulouse"">Toul"
wiki/C389cole_des_Mines_de_Douai.html,643,50,"C3%89cole_sup%C3%A9rieure_des_sciences_commerciales_d%27Angers"" tit"
wiki/C389cole_des_Mines_de_Douai.html,643,112,""" title=""École supérieure des sciences commerciales d'Angers"">ESSCA"
wiki/C389cole_des_Mines_de_Douai.html,677,68,"sup%C3%A9rieure_de_lettres_et_sciences_humaines"" title=""École norma"
wiki/C389cole_des_Mines_de_Douai.html,677,133,"male supérieure de lettres et sciences humaines"">ENS LSH</a></li>"
wiki/C389cole_des_Mines_de_Douai.html,735,35,"a href=""/wiki/Mast%C3%A8re_en_sciences"" title=""Mastère en sciences"""
wiki/C389cole_des_Mines_de_Douai.html,735,63,"n_sciences"" title=""Mastère en sciences"">MSc</a></li>"
wiki/C389cole_des_Mines_de_Douai.html,1070,39,"ef=""/wiki/Lille_University_of_Science_and_Technology"" title=""Lille "
wiki/C389cole_des_Mines_de_Douai.html,1070,90,"y"" title=""Lille University of Science and Technology"">Lille Univers"
wiki/C389cole_des_Mines_de_Douai.html,1070,134,"chnology"">Lille University of Science and Technology</a></dd>"
wiki/C389cole_des_Mines_de_Douai.html,1081,176,"Gaulle for humanities, social sciences, literature and arts</a></dd"
wiki/C389cole_des_Mines_de_Douai.html,1124,12,Engineering Sciences</th>
wiki/C389cole_des_Mines_de_Douai.html,1128,286,"ef=""/wiki/Lille_University_of_Science_and_Technology"" title=""Lille "
wiki/C389cole_des_Mines_de_Douai.html,1128,337,"y"" title=""Lille University of Science and Technology"">Campus USTL L"
wiki/C389cole_des_Mines_de_Douai.html,1130,320,"ef=""/wiki/Lille_University_of_Science_and_Technology"" title=""Lille "
wiki/C389cole_des_Mines_de_Douai.html,1130,371,"y"" title=""Lille University of Science and Technology"">Campus USTL L"
wiki/C389cole_des_Mines_de_Douai.html,1132,249,"ef=""/wiki/Lille_University_of_Science_and_Technology"" title=""Lille "
wiki/C389cole_des_Mines_de_Douai.html,1132,300,"y"" title=""Lille University of Science and Technology"">Campus USTL L"
wiki/C389cole_des_Mines_de_Douai.html,1138,222,"ef=""/wiki/Lille_University_of_Science_and_Technology"" title=""Lille "
wiki/C389cole_des_Mines_de_Douai.html,1138,273,"y"" title=""Lille University of Science and Technology"">Campus USTL L"
wiki/C389cole_des_Mines_de_Douai.html,1142,199,"ef=""/wiki/Lille_University_of_Science_and_Technology"" title=""Lille "
wiki/C389cole_des_Mines_de_Douai.html,1142,250,"y"" title=""Lille University of Science and Technology"">Campus USTL L"
wiki/C389cole_des_Mines_de_Douai.html,1145,98,"ef=""/wiki/Lille_University_of_Science_and_Technology"" title=""Lille "
wiki/C389cole_des_Mines_de_Douai.html,1145,149,"y"" title=""Lille University of Science and Technology"">Campus USTL L"
wiki/C389cole_des_Mines_de_Douai.html,1158,0,"Science of Matter,<br />"
wiki/C389cole_des_Mines_de_Douai.html,1164,268,"ef=""/wiki/Lille_University_of_Science_and_Technology"" title=""Lille "
wiki/C389cole_des_Mines_de_Douai.html,1164,319,"y"" title=""Lille University of Science and Technology"">Campus USTL L"
wiki/C389cole_des_Mines_de_Douai.html,1166,97,"ef=""/wiki/Lille_University_of_Science_and_Technology"" title=""Lille "
wiki/C389cole_des_Mines_de_Douai.html,1166,148,"y"" title=""Lille University of Science and Technology"">Campus USTL L"
wiki/C389cole_des_Mines_de_Douai.html,1168,99,"ef=""/wiki/Lille_University_of_Science_and_Technology"" title=""Lille "
wiki/C389cole_des_Mines_de_Douai.html,1168,150,"y"" title=""Lille University of Science and Technology"">Campus USTL L"
wiki/C389cole_des_Mines_de_Douai.html,1169,113,"ef=""/wiki/Lille_University_of_Science_and_Technology"" title=""Lille "
wiki/C389cole_des_Mines_de_Douai.html,1169,164,"y"" title=""Lille University of Science and Technology"">Campus USTL L"
wiki/C389cole_des_Mines_de_Douai.html,1170,98,"ef=""/wiki/Lille_University_of_Science_and_Technology"" title=""Lille "
wiki/C389cole_des_Mines_de_Douai.html,1170,149,"y"" title=""Lille University of Science and Technology"">Campus USTL L"
wiki/C389cole_des_Mines_de_Douai.html,1171,112,"ef=""/wiki/Lille_University_of_Science_and_Technology"" title=""Lille "
wiki/C389cole_des_Mines_de_Douai.html,1171,163,"y"" title=""Lille University of Science and Technology"">Campus USTL L"
wiki/C389cole_des_Mines_de_Douai.html,1172,110,"ef=""/wiki/Lille_University_of_Science_and_Technology"" title=""Lille "
wiki/C389cole_des_Mines_de_Douai.html,1172,161,"y"" title=""Lille University of Science and Technology"">Campus USTL L"
wiki/C389cole_des_Mines_de_Douai.html,1174,107,"ef=""/wiki/Lille_University_of_Science_and_Technology"" title=""Lille "
wiki/C389cole_des_Mines_de_Douai.html,1174,158,"y"" title=""Lille University of Science and Technology"">Campus USTL L"
wiki/C389cole_des_Mines_de_Douai.html,1175,82,"ef=""/wiki/Lille_University_of_Science_and_Technology"" title=""Lille "
wiki/C389cole_des_Mines_de_Douai.html,1175,133,"y"" title=""Lille University of Science and Technology"">Campus USTL L"
wiki/C389cole_des_Mines_de_Douai.html,1178,104,"ef=""/wiki/Lille_University_of_Science_and_Technology"" title=""Lille "
wiki/C389cole_des_Mines_de_Douai.html,1178,155,"y"" title=""Lille University of Science and Technology"">Campus USTL L"
wiki/C389cole_des_Mines_de_Douai.html,1180,89,"ef=""/wiki/Lille_University_of_Science_and_Technology"" title=""Lille "
wiki/C389cole_des_Mines_de_Douai.html,1180,140,"y"" title=""Lille University of Science and Technology"">Campus USTL L"
wiki/C389cole_des_Mines_de_Douai.html,1185,73,"ef=""/wiki/Lille_University_of_Science_and_Technology"" title=""Lille "
wiki/C389cole_des_Mines_de_Douai.html,1185,124,"y"" title=""Lille University of Science and Technology"">Campus USTL L"
wiki/C389cole_des_Mines_de_Douai.html,1186,116,"ef=""/wiki/Lille_University_of_Science_and_Technology"" title=""Lille "
wiki/C389cole_des_Mines_de_Douai.html,1186,167,"y"" title=""Lille University of Science and Technology"">Campus USTL L"
wiki/C389cole_des_Mines_de_Douai.html,1188,45,"atoire d'Océanologie et de Géosciences (LOG), <a href=""/wiki/Lille_"
wiki/C389cole_des_Mines_de_Douai.html,1188,96,"ef=""/wiki/Lille_University_of_Science_and_Technology"" title=""Lille "
wiki/C389cole_des_Mines_de_Douai.html,1188,147,"y"" title=""Lille University of Science and Technology"">Campus USTL L"
wiki/C389cole_des_Mines_de_Douai.html,1189,104,"ef=""/wiki/Lille_University_of_Science_and_Technology"" title=""Lille "
wiki/C389cole_des_Mines_de_Douai.html,1189,155,"y"" title=""Lille University of Science and Technology"">Campus USTL L"
